no,rank,product_id,name,usd_cost,tariff,exchange_rate,pcs_per_unit,cost_jpy,import_tax,overseas_shipping,rakuten_list_price,rakuten_price,rakuten_discount1,rakuten_discount2,amazon_list_price,amazon_price,amazon_discount1,amazon_discount2,yahoo_list_price,yahoo_price,yahoo_discount1,yahoo_discount2,wholesale_list_price,wholesale_price,wholesale_discount1,wholesale_discount2,rakuten_shipping,amazon_shipping,yahoo_shipping,wholesale_shipping,rakuten_fee,amazon_fee,yahoo_fee
362,B,o003ya,8600lm　LEDフォグランプ（VELENO）,34.15,0.0,141.03,1.0,4817.0,481.7000000000001,181.8181818181818,14500.0,14500.0,0,0,14500.0,14500.0,0,0,14500.0,14500.0,0,0,14500.0,14500.0,0,0,449.99999999999994,495.0,449.99999999999994,5930.518181818182,2320.0,2175.0,2755.0
363,B,f031ta,8400lm　LEDフォグランプ（VELENO）,41.3,0.0,135.05,1.0,5578.0,557.8000000000001,181.8181818181818,17500.0,17500.0,0,0,17500.0,17500.0,0,0,17500.0,17500.0,0,0,17500.0,17500.0,0,0,449.99999999999994,495.0,449.99999999999994,6767.618181818182,2800.0,2625.0,3325.0
364,B,e128zz,バックフォグカバー,4.85,0.0,120.0,1.0,582.0,58.2,45.45454545454545,1500.0,1500.0,0,0,1500.0,1500.0,0,0,1500.0,1500.0,0,0,1500.0,1500.0,0,0,449.99999999999994,495.0,449.99999999999994,1135.6545454545455,240.0,225.0,285.0
365,A,k102zz,OBD2分岐ケーブル,3.47,0.0,157.0,1.0,545.0,54.5,45.45454545454545,1500.0,1500.0,0,0,1500.0,1500.0,0,0,1500.0,1500.0,0,0,1500.0,1500.0,0,0,449.99999999999994,200.0,449.99999999999994,1094.9545454545455,240.0,225.0,285.0
366,A,s010zz,16ゲージスピーカーケーブル（VELENO）2芯ケーブル,42.7,0.0,164.0,1.0,7003.0,700.3000000000001,90.9090909090909,1600.0,1600.0,0,0,1600.0,1600.0,0,0,1600.0,1600.0,0,0,1600.0,1600.0,0,0,181.8181818181818,200.0,181.8181818181818,7976.027272727273,256.0,240.0,304.0
367,A,k098zz,22AWG配線（10m）（610m/1ロール）,110.2,0.0,154.0,1.0,16971.0,1697.1,45.45454545454545,1600.0,1600.0,0,0,1600.0,1600.0,0,0,1600.0,1600.0,0,0,1600.0,1600.0,0,0,181.8181818181818,200.0,181.8181818181818,18895.372727272723,256.0,240.0,304.0
368,A,k097zz,20AWG配線（10m）（610m/1ロール）,90.0,0.0,120.0,1.0,10800.0,1080.0,45.45454545454545,1700.0,1700.0,0,0,1700.0,1700.0,0,0,1700.0,1700.0,0,0,1700.0,1700.0,0,0,181.8181818181818,200.0,181.8181818181818,12107.272727272728,272.0,255.0,323.0
369,A,k037zz,ルームランプ汎用セット,6.49,0.0,120.0,1.0,779.0,77.9,45.45454545454545,4300.0,4300.0,0,0,4300.0,4300.0,0,0,4300.0,4300.0,0,0,4300.0,4300.0,0,0,181.8181818181818,495.0,181.8181818181818,1084.1727272727271,688.0,645.0,817.0
370,A,k041zz,50PRIUS,9.47,0.0,120.0,1.0,1137.0,113.7,45.45454545454545,4300.0,4300.0,0,0,4300.0,4300.0,0,0,4300.0,4300.0,0,0,4300.0,4300.0,0,0,449.99999999999994,495.0,449.99999999999994,1746.1545454545455,688.0,645.0,817.0
371,B,,HIDキット（35w）DC,4.84,0.0,120.0,1.0,581.0,58.1,45.45454545454545,5700.0,5700.0,0,0,5700.0,5700.0,0,0,5700.0,5700.0,0,0,5700.0,5700.0,0,0,449.99999999999994,495.0,449.99999999999994,1134.5545454545454,912.0,855.0,1083.0
372,B,,HIDキット（35w）DC,4.84,0.0,120.0,1.0,581.0,58.1,45.45454545454545,5700.0,5700.0,0,0,5700.0,5700.0,0,0,5700.0,5700.0,0,0,5700.0,5700.0,0,0,449.99999999999994,495.0,449.99999999999994,1134.5545454545454,912.0,855.0,1083.0
373,B,h017kd,HIDキット（35w）DC,3.7,0.0,120.0,1.0,444.0,44.400000000000006,45.45454545454545,5700.0,5700.0,0,0,5700.0,5700.0,0,0,5700.0,5700.0,0,0,5700.0,5700.0,0,0,449.99999999999994,495.0,449.99999999999994,983.8545454545454,912.0,855.0,1083.0
374,B,,HIDキット（35w）DC,3.7,0.0,120.0,1.0,444.0,44.400000000000006,45.45454545454545,5700.0,5700.0,0,0,5700.0,5700.0,0,0,5700.0,5700.0,0,0,5700.0,5700.0,0,0,449.99999999999994,495.0,449.99999999999994,983.8545454545454,912.0,855.0,1083.0
375,B,s013zz,"DIATONE（60,000円）",387.096,0.0,155.0,1.0,60000.0,6000.0,181.8181818181818,93000.0,93000.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,719.9999999999999,0.0,0.0,0.0,14880.0,0.0,0.0
376,B,h015km,3700lm（35w）,10.24,0.0,120.0,1.0,1229.0,122.9,45.45454545454545,7500.0,7500.0,0,0,7500.0,7500.0,0,0,7500.0,7500.0,0,0,7500.0,7500.0,0,0,449.99999999999994,495.0,449.99999999999994,1847.3545454545456,1200.0,1125.0,1425.0
377,A,r001zz,専用設計ルームランプ（VELENO）,18.6,0.0,126.35,1.0,2351.0,235.1,45.45454545454545,6500.0,6500.0,0,0,6500.0,6500.0,0,0,6500.0,6500.0,0,0,6500.0,6500.0,0,0,181.8181818181818,495.0,181.8181818181818,2813.3727272727274,1040.0,975.0,1235.0
378,A,r002zz,専用設計ルームランプ（VELENO）,22.9,0.0,120.0,1.0,2748.0,274.8,45.45454545454545,8300.0,8300.0,0,0,8300.0,8300.0,0,0,8300.0,8300.0,0,0,8300.0,8300.0,0,0,181.8181818181818,495.0,181.8181818181818,3250.0727272727277,1328.0,1245.0,1577.0
379,A,r003zz,専用設計ルームランプ（VELENO）,33.87,0.0,120.0,1.0,4065.0,406.5,45.45454545454545,11300.0,11300.0,0,0,11300.0,11300.0,0,0,11300.0,11300.0,0,0,11300.0,11300.0,0,0,181.8181818181818,495.0,181.8181818181818,4698.772727272727,1808.0,1695.0,2147.0
380,A,r004zz,専用設計ルームランプ（VELENO）,27.16,0.0,138.5,1.0,3762.0,376.2000000000001,45.45454545454545,9300.0,9300.0,0,0,9300.0,9300.0,0,0,9300.0,9300.0,0,0,9300.0,9300.0,0,0,181.8181818181818,495.0,181.8181818181818,4365.472727272727,1488.0,1395.0,1767.0
381,A,r005zz,専用設計ルームランプ（VELENO）,24.87,0.0,120.0,1.0,2985.0,298.5,45.45454545454545,8900.0,8900.0,0,0,8900.0,8900.0,0,0,8900.0,8900.0,0,0,8900.0,8900.0,0,0,181.8181818181818,495.0,181.8181818181818,3510.7727272727275,1424.0,1335.0,1691.0
382,A,r006zz,専用設計ルームランプ（VELENO）,18.16,0.0,126.35,1.0,2295.0,229.5,45.45454545454545,7200.0,7200.0,0,0,7200.0,7200.0,0,0,7200.0,7200.0,0,0,7200.0,7200.0,0,0,181.8181818181818,495.0,181.8181818181818,2751.7727272727275,1152.0,1080.0,1368.0
383,A,r008zz,専用設計ルームランプ（VELENO）,29.78,0.0,138.5,1.0,4125.0,412.5,45.45454545454545,9800.0,9800.0,0,0,9800.0,9800.0,0,0,9800.0,9800.0,0,0,9800.0,9800.0,0,0,181.8181818181818,200.0,181.8181818181818,4764.772727272727,1568.0,1470.0,1862.0
384,A,k031zz,汎用COB　ルームランプ,2.79,0.0,141.45,1.0,395.0,39.5,9.09090909090909,1700.0,1700.0,0,0,1700.0,1700.0,0,0,1700.0,1700.0,0,0,1700.0,1700.0,0,0,181.8181818181818,200.0,181.8181818181818,625.4090909090909,272.0,255.0,323.0
385,A,k033zz,汎用COB　ルームランプ,3.82,0.0,151.7,1.0,580.0,58.0,9.09090909090909,2300.0,2300.0,0,0,2300.0,2300.0,0,0,2300.0,2300.0,0,0,2300.0,2300.0,0,0,181.8181818181818,495.0,181.8181818181818,828.909090909091,368.0,345.0,437.0
386,A,r012zz,専用設計ルームランプ（VELENO）,11.7,0.0,149.65,1.0,1751.0,175.10000000000002,45.45454545454545,5400.0,5400.0,0,0,5400.0,5400.0,0,0,5400.0,5400.0,0,0,5400.0,5400.0,0,0,181.8181818181818,200.0,181.8181818181818,2153.3727272727274,864.0,810.0,1026.0
387,A,r013zz,明るさ調整　ルームランプ　15発,4.11,0.0,151.0,1.0,621.0,62.1,45.45454545454545,2000.0,2000.0,0,0,2000.0,2000.0,0,0,2000.0,2000.0,0,0,2000.0,2000.0,0,0,181.8181818181818,200.0,181.8181818181818,910.3727272727274,320.0,300.0,380.0
388,A,r014zz,明るさ調整　ルームランプ　18発,4.7,0.0,151.7,1.0,713.0,71.3,45.45454545454545,2300.0,2300.0,0,0,2300.0,2300.0,0,0,2300.0,2300.0,0,0,2300.0,2300.0,0,0,181.8181818181818,200.0,181.8181818181818,1011.5727272727272,368.0,345.0,437.0
389,A,r015zz,明るさ調整　ルームランプ　24発,5.88,0.0,151.7,1.0,892.0,89.2,45.45454545454545,2700.0,2700.0,0,0,2700.0,2700.0,0,0,2700.0,2700.0,0,0,2700.0,2700.0,0,0,181.8181818181818,495.0,181.8181818181818,1208.4727272727273,432.0,405.0,513.0
390,A,r024zz,90VOXY　ルームランプ,18.1,0.0,150.0,1.0,2715.0,271.5,45.45454545454545,7980.0,7980.0,0,0,7980.0,7980.0,0,0,7980.0,7980.0,0,0,7980.0,7980.0,0,0,449.99999999999994,495.0,449.99999999999994,3481.9545454545455,1276.8,1197.0,1516.2
391,A,r025zz,40アルファード　ラゲッジランプ,12.9,0.0,164.0,1.0,2116.0,211.6,45.45454545454545,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,4980.0,4980.0,0,0,449.99999999999994,200.0,449.99999999999994,2823.0545454545454,796.8000000000001,747.0,946.2
392,A,k096zz,RCAケーブル,6.21,0.0,150.0,1.0,932.0,93.2,45.45454545454545,2200.0,2200.0,0,0,2200.0,2200.0,0,0,2200.0,2200.0,0,0,2200.0,2200.0,0,0,181.8181818181818,0.0,181.8181818181818,1252.4727272727273,352.0,330.0,418.0
393,B,,プチプチ袋（小）,0.013,0.039,150.0,1.0,3.0,0.3,45.45454545454545,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48.75454545454545,0.0,0.0,0.0
394,B,,プチプチ袋（中）,0.016,0.039,150.0,1.0,3.0,0.3,45.45454545454545,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48.75454545454545,0.0,0.0,0.0
395,B,,プチプチ袋（大）,0.021,0.039,154.0,1.0,4.0,0.4,45.45454545454545,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,49.85454545454545,0.0,0.0,0.0
396,B,,プチプチ袋（特中）,0.04,0.039,150.0,1.0,7.0,0.7000000000000001,45.45454545454545,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,53.154545454545456,0.0,0.0,0.0
397,B,,プチプチ袋（特大）,0.06,0.039,150.0,1.0,10.0,1.0,45.45454545454545,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,56.45454545454545,0.0,0.0,0.0
398,B,,発送用袋　5㎝両面テープ付き,0.245,0.0,154.0,1.0,38.0,3.8,45.45454545454545,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,495.0,0.0,87.25454545454545,0.0,0.0,0.0
399,B,h028zz,強化リレーハーネス　シングル,1.8,0.0,120.0,1.0,216.0,21.6,45.45454545454545,1500.0,1500.0,0,0,1500.0,1500.0,0,0,1500.0,1500.0,0,0,1500.0,1500.0,0,0,449.99999999999994,495.0,449.99999999999994,733.0545454545454,240.0,225.0,285.0
400,A,h027zz,強化リレーハーネス　シングル,1.8,0.0,149.65,1.0,270.0,27.0,45.45454545454545,1500.0,1500.0,0,0,1500.0,1500.0,0,0,1500.0,1500.0,0,0,1500.0,1500.0,0,0,449.99999999999994,200.0,449.99999999999994,792.4545454545454,240.0,225.0,285.0
401,A,k088za,コントローラー,3.4,0.0,120.0,1.0,408.0,40.8,45.45454545454545,1500.0,1500.0,0,0,1500.0,1500.0,0,0,1500.0,1500.0,0,0,1500.0,1500.0,0,0,181.8181818181818,200.0,181.8181818181818,676.0727272727272,240.0,225.0,285.0
402,B,k060qz,リムガード,1.99432,0.028,120.0,1.0,247.0,24.700000000000003,45.45454545454545,1097.0,1097.0,0,0,1097.0,1097.0,0,0,1097.0,1097.0,0,0,1097.0,1097.0,0,0,449.99999999999994,495.0,449.99999999999994,767.1545454545453,175.52,164.54999999999998,208.43
403,A,k027zz,ルームランプ　6連,0.5,0.0,120.0,1.0,60.0,6.0,45.45454545454545,697.0,697.0,0,0,697.0,697.0,0,0,697.0,697.0,0,0,697.0,697.0,0,0,181.8181818181818,495.0,181.8181818181818,293.27272727272725,111.52,104.55,132.43
404,A,s012ua,チタンマウント（VELENO）,24.55,0.0,120.0,1.0,2946.0,294.6,45.45454545454545,9400.0,9400.0,0,0,9400.0,9400.0,0,0,9400.0,9400.0,0,0,9400.0,9400.0,0,0,449.99999999999994,495.0,449.99999999999994,3736.0545454545454,1504.0,1410.0,1786.0
405,B,k009zc,50w　シングル,6.34,0.0,120.0,2.0,1522.0,152.20000000000002,45.45454545454545,3597.0,3597.0,0,0,3597.0,3597.0,0,0,3597.0,3597.0,0,0,3597.0,3597.0,0,0,181.8181818181818,200.0,181.8181818181818,1901.4727272727273,575.52,539.55,683.4300000000001
406,B,k011zc,68連　シングル　黄,2.1,0.0,120.0,2.0,504.0,50.400000000000006,45.45454545454545,1797.0,1797.0,0,0,1797.0,1797.0,0,0,1797.0,1797.0,0,0,1797.0,1797.0,0,0,181.8181818181818,200.0,181.8181818181818,781.6727272727273,287.52,269.55,341.43
407,B,k012zc,68連　シングル　黄（180度）,2.4,0.0,120.0,2.0,576.0,57.6,45.45454545454545,1797.0,1797.0,0,0,1797.0,1797.0,0,0,1797.0,1797.0,0,0,1797.0,1797.0,0,0,181.8181818181818,200.0,181.8181818181818,860.8727272727274,287.52,269.55,341.43
408,A,w004ac,ステルスバルブ,0.92,0.0,150.0,2.0,276.0,27.6,45.45454545454545,1300.0,1300.0,0,0,1300.0,1300.0,0,0,1300.0,1300.0,0,0,1300.0,1300.0,0,0,181.8181818181818,495.0,181.8181818181818,530.8727272727273,208.0,195.0,247.0
409,B,t012wz,側面　シーケンシャル　LEDテープ,10.6,0.0,120.0,1.0,1272.0,127.2,45.45454545454545,4400.0,4400.0,0,0,4400.0,4400.0,0,0,4400.0,4400.0,0,0,4400.0,4400.0,0,0,449.99999999999994,495.0,449.99999999999994,1894.6545454545455,704.0,660.0,836.0
410,B,t013wz,側面　シーケンシャル　LEDテープ,11.2,0.0,120.0,1.0,1344.0,134.4,45.45454545454545,4900.0,4900.0,0,0,4900.0,4900.0,0,0,4900.0,4900.0,0,0,4900.0,4900.0,0,0,449.99999999999994,200.0,449.99999999999994,1973.8545454545456,784.0,735.0,931.0
411,B,t014xz,正面　シーケンシャル　LEDテープ,11.2,0.0,120.0,1.0,1344.0,134.4,45.45454545454545,4900.0,4900.0,0,0,4900.0,4900.0,0,0,4900.0,4900.0,0,0,4900.0,4900.0,0,0,181.8181818181818,200.0,181.8181818181818,1705.6727272727271,784.0,735.0,931.0
412,B,e126zz,シーケンシャル　トグルスイッチ,3.19,0.0,157.0,1.0,501.0,50.1,45.45454545454545,2567.0,2567.0,0,0,2567.0,2567.0,0,0,2567.0,2567.0,0,0,2567.0,2567.0,0,0,181.8181818181818,495.0,181.8181818181818,778.3727272727274,410.72,385.05,487.73
413,B,,シリコン　ナンバーフレーム（旧）,3.20012,0.039,120.0,1.0,399.0,39.900000000000006,45.45454545454545,1900.0,1900.0,0,0,1900.0,1900.0,0,0,1900.0,1900.0,0,0,1900.0,1900.0,0,0,449.99999999999994,495.0,449.99999999999994,934.3545454545454,304.0,285.0,361.0
414,A,e111xz,シリコン　ナンバーフレーム（NEW）,3.88,0.039,150.0,1.0,605.0,60.5,45.45454545454545,1900.0,1900.0,0,0,1900.0,1900.0,0,0,1900.0,1900.0,0,0,1900.0,1900.0,0,0,449.99999999999994,495.0,449.99999999999994,1160.9545454545455,304.0,285.0,361.0
415,B,,16000lm　LEDフォグ・ヘッドライト（問題品）,57.0,0.0,120.0,1.0,6840.0,684.0,45.45454545454545,18597.0,18597.0,0,0,18597.0,18597.0,0,0,18597.0,18597.0,0,0,18597.0,18597.0,0,0,449.99999999999994,200.0,449.99999999999994,8019.454545454545,2975.52,2789.5499999999997,3533.43
416,A,e127zz,スキージー（VELENO）,0.36,0.0,156.0,1.0,57.0,5.7,45.45454545454545,500.0,500.0,0,0,500.0,500.0,0,0,500.0,500.0,0,0,500.0,500.0,0,0,181.8181818181818,1034.0,181.8181818181818,289.9727272727273,80.0,75.0,95.0
417,A,t001dz,RGB　LEDテープ,81.6,0.0,120.0,1.0,9792.0,979.2,45.45454545454545,32600.0,32600.0,0,0,32600.0,32600.0,0,0,32600.0,32600.0,0,0,32600.0,32600.0,0,0,940.0,1034.0,940.0,11756.654545454548,5216.0,4890.0,6194.0
418,A,t002dz,RGB　LEDテープ,19.8,0.0,120.0,1.0,2376.0,237.6,45.45454545454545,8800.0,8800.0,0,0,8800.0,8800.0,0,0,8800.0,8800.0,0,0,8800.0,8800.0,0,0,940.0,1034.0,940.0,3599.0545454545454,1408.0,1320.0,1672.0
419,B,t003dz,RGB　LEDテープ,10.05,0.0,120.0,1.0,1206.0,120.6,45.45454545454545,4700.0,4700.0,0,0,4700.0,4700.0,0,0,4700.0,4700.0,0,0,4700.0,4700.0,0,0,940.0,1034.0,940.0,2312.0545454545454,752.0,705.0,893.0
420,A,t004dz,RGB　LEDテープ,1.86,0.0,120.0,1.0,224.0,22.4,45.45454545454545,1200.0,1200.0,0,0,1200.0,1200.0,0,0,1200.0,1200.0,0,0,1200.0,1200.0,0,0,940.0,200.0,940.0,1231.8545454545454,192.0,180.0,228.0
421,A,t025wz,新型　シーケンシャルウィンカー　2色（VELENO）,15.3,0.0,149.65,1.0,2290.0,229.0,90.9090909090909,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,181.8181818181818,200.0,181.8181818181818,2791.727272727273,1232.0,1155.0,1463.0
422,A,t015wz,ツインカラーシーケンシャル　（VELENO）,20.0,0.0,120.0,1.0,2400.0,240.0,45.45454545454545,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,181.8181818181818,200.0,181.8181818181818,2867.2727272727275,1232.0,1155.0,1463.0
423,A,,ツインカラーシーケンシャル　（VELENO）,20.0,0.0,120.0,1.0,2400.0,240.0,45.45454545454545,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,181.8181818181818,200.0,181.8181818181818,2867.2727272727275,1232.0,1155.0,1463.0
424,A,,ツインカラーシーケンシャル　（VELENO）,20.0,0.0,120.0,1.0,2400.0,240.0,45.45454545454545,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,181.8181818181818,200.0,181.8181818181818,2867.2727272727275,1232.0,1155.0,1463.0
425,A,,ツインカラーシーケンシャル　（VELENO）,20.0,0.0,120.0,1.0,2400.0,240.0,45.45454545454545,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,181.8181818181818,200.0,181.8181818181818,2867.2727272727275,1232.0,1155.0,1463.0
426,A,t005wz,ツインカラーシーケンシャル　（VELENO）,25.87,0.0,120.0,1.0,3105.0,310.5,45.45454545454545,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,7700.0,7700.0,0,0,181.8181818181818,200.0,181.8181818181818,3642.772727272727,1232.0,1155.0,1463.0
427,A,k066dz,次世代シリコン　テープライト（NEW）新工場仕様,11.67,0.0,156.0,1.0,1821.0,182.1,45.45454545454545,5300.0,5300.0,0,0,5300.0,5300.0,0,0,5300.0,5300.0,0,0,5300.0,5300.0,0,0,181.8181818181818,200.0,181.8181818181818,2230.3727272727274,848.0,795.0,1007.0
428,B,b035wd,10ｗ,3.34,0.0,120.0,2.0,802.0,80.2,45.45454545454545,2200.0,2200.0,0,0,2200.0,2200.0,0,0,2200.0,2200.0,0,0,2200.0,2200.0,0,0,181.8181818181818,200.0,181.8181818181818,1109.4727272727273,352.0,330.0,418.0
429,A,b031id,5連アイスブルー（販売終了予定）,0.4,0.0,120.0,2.0,96.0,9.6,45.45454545454545,800.0,800.0,0,0,800.0,800.0,0,0,800.0,800.0,0,0,800.0,800.0,0,0,181.8181818181818,200.0,181.8181818181818,332.8727272727273,128.0,120.0,152.0
430,B,b028ad,9連黄（販売終了予定）,0.5,0.0,120.0,2.0,120.0,12.0,45.45454545454545,1100.0,1100.0,0,0,1100.0,1100.0,0,0,1100.0,1100.0,0,0,1100.0,1100.0,0,0,181.8181818181818,200.0,181.8181818181818,359.27272727272725,176.0,165.0,209.0
431,B,,9連青（販売終了予定）,0.5,0.0,120.0,2.0,120.0,12.0,45.45454545454545,1100.0,1100.0,0,0,1100.0,1100.0,0,0,1100.0,1100.0,0,0,1100.0,1100.0,0,0,181.8181818181818,200.0,181.8181818181818,359.27272727272725,176.0,165.0,209.0
432,B,k111zz,T10 2835 10連,0.44,0.0,120.0,2.0,106.0,10.6,45.45454545454545,1100.0,1100.0,0,0,1100.0,1100.0,0,0,1100.0,1100.0,0,0,1100.0,1100.0,0,0,181.8181818181818,200.0,181.8181818181818,343.8727272727273,176.0,165.0,209.0
433,A,r017wd,片側　2835　6SMD,0.27,0.0,161.9,2.0,88.0,8.8,45.45454545454545,900.0,900.0,0,0,900.0,900.0,0,0,900.0,900.0,0,0,900.0,900.0,0,0,181.8181818181818,200.0,181.8181818181818,324.07272727272726,144.0,135.0,171.0
434,A,r018wd,正面　2835　6SMD　T字,0.27,0.0,161.9,2.0,88.0,8.8,45.45454545454545,900.0,900.0,0,0,900.0,900.0,0,0,900.0,900.0,0,0,900.0,900.0,0,0,181.8181818181818,200.0,181.8181818181818,324.07272727272726,144.0,135.0,171.0
435,A,b027wa,36連白,1.94,0.0,158.0,2.0,614.0,61.400000000000006,45.45454545454545,1697.0,1697.0,0,0,1697.0,1697.0,0,0,1697.0,1697.0,0,0,1697.0,1697.0,0,0,181.8181818181818,200.0,181.8181818181818,902.6727272727272,271.52,254.55,322.43
436,A,b030kd,3030,0.81,0.0,143.6,2.0,233.0,23.3,45.45454545454545,1947.0,1947.0,0,0,1947.0,1947.0,0,0,1947.0,1947.0,0,0,1947.0,1947.0,0,0,181.8181818181818,200.0,181.8181818181818,483.57272727272726,311.52,292.05,369.93
437,A,b032wd,6連ショート,1.28,0.0,151.0,2.0,387.0,38.7,45.45454545454545,1397.0,1397.0,0,0,1397.0,1397.0,0,0,1397.0,1397.0,0,0,1397.0,1397.0,0,0,181.8181818181818,200.0,181.8181818181818,652.9727272727273,223.52,209.55,265.43
438,A,b033wd,6連ショート　キャンセラー　レンズ有,0.72,0.0,143.6,2.0,207.0,20.700000000000003,45.45454545454545,1897.0,1897.0,0,0,1897.0,1897.0,0,0,1897.0,1897.0,0,0,1897.0,1897.0,0,0,181.8181818181818,200.0,181.8181818181818,454.9727272727272,303.52,284.55,360.43
439,A,b034wd,6連ショート　キャンセラー　レンズ無し,0.68,0.0,120.0,2.0,164.0,16.400000000000002,45.45454545454545,1897.0,1897.0,0,0,1897.0,1897.0,0,0,1897.0,1897.0,0,0,1897.0,1897.0,0,0,181.8181818181818,200.0,181.8181818181818,407.6727272727273,303.52,284.55,360.43
440,A,w006ad,ステルスバルブ,0.82,0.0,158.0,2.0,260.0,26.0,45.45454545454545,1100.0,1100.0,0,0,1100.0,1100.0,0,0,1100.0,1100.0,0,0,1100.0,1100.0,0,0,181.8181818181818,200.0,181.8181818181818,513.2727272727273,176.0,165.0,209.0
441,B,b038wb,48W　白,3.25,0.0,120.0,2.0,780.0,78.0,45.45454545454545,2400.0,2400.0,0,0,2400.0,2400.0,0,0,2400.0,2400.0,0,0,2400.0,2400.0,0,0,181.8181818181818,200.0,181.8181818181818,1085.2727272727273,384.0,360.0,456.0
442,B,w007ab,33ｗ　黄,3.28,0.0,120.0,2.0,788.0,78.80000000000001,45.45454545454545,3200.0,3200.0,0,0,3200.0,3200.0,0,0,3200.0,3200.0,0,0,3200.0,3200.0,0,0,181.8181818181818,200.0,181.8181818181818,1094.0727272727272,512.0,480.0,608.0
443,B,k008zb,50ｗ,6.34,0.0,120.0,2.0,1522.0,152.20000000000002,45.45454545454545,3600.0,3600.0,0,0,3600.0,3600.0,0,0,3600.0,3600.0,0,0,3600.0,3600.0,0,0,181.8181818181818,200.0,181.8181818181818,1901.4727272727273,576.0,540.0,684.0
444,A,k002zb,68連　シングル　白,2.1,0.0,120.0,2.0,504.0,50.400000000000006,45.45454545454545,1797.0,1797.0,0,0,1797.0,1797.0,0,0,1797.0,1797.0,0,0,1797.0,1797.0,0,0,181.8181818181818,200.0,181.8181818181818,781.6727272727273,287.52,269.55,341.43
445,A,k004zb,68連　ダブル　白,2.4,0.0,120.0,2.0,576.0,57.6,45.45454545454545,1797.0,1797.0,0,0,1797.0,1797.0,0,0,1797.0,1797.0,0,0,1797.0,1797.0,0,0,181.8181818181818,200.0,181.8181818181818,860.8727272727274,287.52,269.55,341.43
446,B,k001zz,18連　FLUX,0.0,0.0,120.0,2.0,0.0,0.0,45.45454545454545,1800.0,1800.0,0,0,1800.0,1800.0,0,0,1800.0,1800.0,0,0,1800.0,1800.0,0,0,181.8181818181818,200.0,181.8181818181818,227.27272727272725,288.0,270.0,342.0
447,B,k006rb,2835　赤　ダブル,3.26,0.0,120.0,2.0,783.0,78.30000000000001,45.45454545454545,2297.0,2297.0,0,0,2297.0,2297.0,0,0,2297.0,2297.0,0,0,2297.0,2297.0,0,0,181.8181818181818,200.0,181.8181818181818,1088.5727272727272,367.52,344.55,436.43
448,B,k005yb,2835　黄　シングル　,3.26,0.0,120.0,2.0,783.0,78.30000000000001,45.45454545454545,2297.0,2297.0,0,0,2297.0,2297.0,0,0,2297.0,2297.0,0,0,2297.0,2297.0,0,0,181.8181818181818,200.0,181.8181818181818,1088.5727272727272,367.52,344.55,436.43
449,A,w005ab,ステルスバルブ,1.02,0.0,154.0,2.0,315.0,31.5,45.45454545454545,1197.0,1197.0,0,0,1197.0,1197.0,0,0,1197.0,1197.0,0,0,1197.0,1197.0,0,0,181.8181818181818,200.0,181.8181818181818,573.7727272727273,191.52,179.54999999999998,227.43
450,B,k026wa,メーター球,0.22,0.0,120.0,1.0,27.0,2.7,45.45454545454545,497.0,497.0,0,0,497.0,497.0,0,0,497.0,497.0,0,0,497.0,497.0,0,0,181.8181818181818,200.0,181.8181818181818,256.9727272727273,79.52,74.55,94.43
451,B,k064rz,シリコンチューブ,13.5,0.0,120.0,1.0,1620.0,162.0,45.45454545454545,5600.0,5600.0,0,0,5600.0,5600.0,0,0,5600.0,5600.0,0,0,5600.0,5600.0,0,0,181.8181818181818,200.0,181.8181818181818,2009.2727272727273,896.0,840.0,1064.0
452,A,,正面　60cm60連　テープライト,3.04,0.0,120.0,1.0,365.0,36.5,45.45454545454545,1300.0,1300.0,0,0,1300.0,1300.0,0,0,1300.0,1300.0,0,0,1300.0,1300.0,0,0,181.8181818181818,200.0,181.8181818181818,628.7727272727273,208.0,195.0,247.0
